央视,#genre#
南京教科频道,https://mgtv.ottiptv.cc/mg/838153729.m3u8?userid=423579792&sign=70d66365153e9ed196f3868fb993397acb2bebd1d5fe56b4ff38db4cbd0ff3a53de14b53d5f75faa1d1a34168b79c5c9a708ce65f0fd837f99e71d1064b9b6042b797625d6eeeed2c5a3a6ad672990e6&auth_token=acb0c268be4342419aa3ba49796b45e0
南京十八频道,https://mgtv.ottiptv.cc/mg/838151753.m3u8?userid=423579792&sign=531991b5bbccab1df8dc12ed3777df3dea0bb9b17b6b86f083870d1a43c4880772895090871367c1878dfa28f1c12dbafbd8346dfd7b902217fa0175b9a2e9a89516fd6118617b0835946ba7494865e9&auth_token=acb0c268be4342419aa3ba49796b45e0
体育休闲频道,https://mgtv.ottiptv.cc/mg/626064707.m3u8?userid=423579792&sign=f14dfbedd0c39362929d44f5d09ea375ef350577ae5b6eec359278d2ed1c61a336a04a5465e5a934396855f4f917409ba59803434582df4a2d81feba2d515c59ff5053aa6222977fd8ebfb5cd7b06e15&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏城市频道,https://mgtv.ottiptv.cc/mg/626064714.m3u8?userid=423579792&sign=9233bc2bdcf3ece5dc8e74d48f26d0c2a748fcf7db0f9f4faf6917c8de739bd70d5ccc3ee49911c706233d0918fda3dd733614d4c37c15147d73c30e748397077f8054201a5fd95f3c8a5e2a433bb1fe&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏国际,https://mgtv.ottiptv.cc/mg/626064674.m3u8?userid=423579792&sign=ffeab47037754fe3197d19c93b3164ebfacbdafa3d4f56b734bacdbe8d2d85193696bc12411ba8c187008d87a583f6f3de2fcdabbaf588b56029b809d814554b35e929300493a88e8f39b6fe01364867&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏教育,https://mgtv.ottiptv.cc/mg/628008321.m3u8?userid=423579792&sign=97eaea7f05487bcdd6f30f6ae09e20c1bc5e67c1f2af8140d5f6291cecbc142611932f4165cee28cb9c35bb3cb6cb9cb6a57850e36109f201d7fc49b3846afcd44ab9a2a09f4322b10bf201b96763d77&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏影视频道,https://mgtv.ottiptv.cc/mg/626064697.m3u8?userid=423579792&sign=904096f945666bbaad86c399abec22e295f83f9167c11128e348fe0a7e2eeb77f8c36ef851366ad6079c2f907d054d7d3bbc26101034e95bf905f2b20162017c613f1520e1695bdb30d280557c7f91b2&auth_token=acb0c268be4342419aa3ba49796b45e0
江苏综艺频道,https://mgtv.ottiptv.cc/mg/626065193.m3u8?userid=423579792&sign=5e2ef1b173f3c1c3e994f3a9ff8d44d574e04ecccffb02791c1ea0af6a2ef2c1479ca0e6276cf571a066af058adf57dd802a15ed273974c6e3791e080891c9a4088ff0ef49b196c503b2a87203e1366d&auth_token=acb0c268be4342419aa3ba49796b45e0
公共新闻频道,https://mgtv.ottiptv.cc/mg/626064693.m3u8?userid=423579792&sign=5fa0939b436199a83163009446c0b269652ee07ec02d76a9b1eae92763bb52d35d6aa3c1d55418439d08af0d48a8042d6abf2e27e9cb6def33174383c1482e88b5692c5da9fc4d5983bd4a0671174528&auth_token=acb0c268be4342419aa3ba49796b45e0
盐城新闻综合,https://mgtv.ottiptv.cc/mg/639731825.m3u8?userid=423579792&sign=a1b39f51f511f0a6095e4f3e9aa2daf8ab746c8148584e48a08251c546723a507f69d18640de7ddf0309414fce3dac3a623db0a443f39be34efa071a3ec0bb94fcf2f33c3746d75fdbebf21aef7f240e&auth_token=acb0c268be4342419aa3ba49796b45e0
淮安新闻综合,https://mgtv.ottiptv.cc/mg/639731826.m3u8?userid=423579792&sign=c63ee5f13fe4cd5b77313e3ed39aef8aa0e765c68e7b8c5871337ffb0acd9af80e5d342fc5a90dddea3bd30c6191602805dcf6951ecb0c37807938dbc0e7b0ac547d731e93dfc8f35a8dc7b098ec15a7&auth_token=acb0c268be4342419aa3ba49796b45e0
泰州新闻综合,https://mgtv.ottiptv.cc/mg/639731818.m3u8?userid=423579792&sign=d85d9f768572b2dcf181d2d98d2837af874953cf43f6ea09e900436891600fbd58918a37ab3569605eb1b9f49a7aca57a4c9e38e60bc38490ad171de59405b07de518ea6b49b210ef2dc22f7e67a6cda&auth_token=acb0c268be4342419aa3ba49796b45e0
连云港新闻综合,https://mgtv.ottiptv.cc/mg/639731715.m3u8?userid=423579792&sign=c2b9d5569f7b0a66c6e35d191376007d06a706d5615baa395a3a950dd6960b394d83a2bd80834390c377469b83cc2c89a09cb38bd2ed05fbdf89cb36bc016b14e0611fcd4daf106abe33ea4af34f72cd&auth_token=acb0c268be4342419aa3ba49796b45e0
宿迁新闻综合,https://mgtv.ottiptv.cc/mg/639731832.m3u8?userid=423579792&sign=5243d990c43eabf86568eb8ec47b039da2c299522254ccc721b56f63db1a8ff8e7a6a6964cdc5914a09912715d015c2268314c9db276c15ac49a56a40d2a7287634df7e100bddf520f5c1efbaeec56dc&auth_token=acb0c268be4342419aa3ba49796b45e0
徐州新闻综合,https://mgtv.ottiptv.cc/mg/639731747.m3u8?userid=423579792&sign=cf86033e877bc4bc2e2763e7275d12388725dc6c2405696ba6a04bde58f14e40bd841af54d39ba97d415d023bd8054b4061bc227bb5cc2691c5744923b2680d7764490c463cf33d85e0fd37a7b36dd33&auth_token=acb0c268be4342419aa3ba49796b45e0
优漫卡通频道,https://mgtv.ottiptv.cc/mg/626064703.m3u8?userid=423579792&sign=b3846a970cf232f0c111641aebba3c996c47f779517c2dfa170b76eaf758c7e041f3e09ff6133204ab1c5e4aacfd981951bce0b7ba9f61d909382577265b4d12d6371ce472bb18d57288b95fc291774d&auth_token=acb0c268be4342419aa3ba49796b45e0
江阴新闻综合,https://mgtv.ottiptv.cc/mg/955227979.m3u8?userid=423579792&sign=60b5b9731c81f434f6b25423ed58d01bac0b73aee12a5236504652bd3e95b345d2621e50b00c7f69586a804eb36ace466154a710474e1c8ff016e020fda22af5e046061ba209be1c8bcc192645303931&auth_token=acb0c268be4342419aa3ba49796b45e0
南通新闻综合,https://mgtv.ottiptv.cc/mg/955227985.m3u8?userid=423579792&sign=fef9cd8ac7c358190771a21740bff0540d1ec9e7c3ff38fddd3dc0fd0167090ea72f72bc814d4e812468bb0ff3c9bebc2841135039ee736868a3424fdd81a8f95819953be89b0b496e43380dd7b64f1c&auth_token=acb0c268be4342419aa3ba49796b45e0
宜兴新闻综合,https://mgtv.ottiptv.cc/mg/955227996.m3u8?userid=423579792&sign=146f3b4549094e4b122475e4c09fc3819f71ce78916cc337d99146f0e6ad17a05705e682e7be28eddbcfccc218948c6bc8e3598e53e1b20c9e04ce194bc744a00c863cf40402908fbf8d798b30259d4f&auth_token=acb0c268be4342419aa3ba49796b45e0
溧水新闻综合,https://mgtv.ottiptv.cc/mg/639737327.m3u8?userid=423579792&sign=b290f6b77a54d7b01a852125c432a8afe012e1adde477666322232235c0878342f737692454641d75b051e4620ace43c417971fc1da4d32a23a9affe4b537b167d04dfb2938c91c6435091a27790aaa6&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西银龄频道,https://mgtv.ottiptv.cc/mg/956909362.m3u8?userid=423579792&sign=34079f155afd8708317dcd8b93035cb872ca9785d244dd87a4267edc8b6ce42dd8e412776c8b81bda2f64ebcbe3f010f9b3424ce9347839c34cb548137e2c404ed1e5b6955dddc57b02dba88cf7370c0&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西都市青春频道,https://mgtv.ottiptv.cc/mg/956909358.m3u8?userid=423579792&sign=f5d343f968ffa7686eeba33c6cdedc7273633a55e8653e48fbfee56dee64dbd0fbbdd66b7f93c085a04358833f94277a1af32758d39a4020b76728bd5342b91343547d9ea0e29f59daad34144ddbe8bf&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西体育休闲频道,https://mgtv.ottiptv.cc/mg/956909356.m3u8?userid=423579792&sign=b9856c64c6fe817988632125eb744d14ad315e5f6e7623b56e082a2b8c8296bf2c4b505499e5cfb3aef4eef4488e6591e13de1247197b3487e5436a983704fde4a047bae329507b2082b34fb400e161c&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西秦腔频道,https://mgtv.ottiptv.cc/mg/956909303.m3u8?userid=423579792&sign=dac7a85a76ed6ef486ce2afd6739e3b826458d6c69a3b1fac704de401cf48645d5141aa1c953baa0b1bf4cb0eb80bbb19391e5b5dd9a0508b056f2c3f5a4f564934bd95912b5c7747e456c774c48a16f&auth_token=acb0c268be4342419aa3ba49796b45e0
陕西新闻资讯频道,https://mgtv.ottiptv.cc/mg/956909289.m3u8?userid=423579792&sign=9716694f31293977b9a328d05e24a5a87740fac832d6cbefd8926f53456e91ac700d427bdd04957fd9b051ef0bb8b0a012b811ba27afb9d1aa10d3e67a1803b6b4c033235f3d772594ebf5bcc2ef7598&auth_token=acb0c268be4342419aa3ba49796b45e0
财富天下,https://mgtv.ottiptv.cc/mg/956923159.m3u8?userid=423579792&sign=c4f7c7f5bfe3f17d410f6f83cc231b66adb416a1dac1784dd14c734ecbd61e28ac416ca70fdc21e37676e01826500c2d748f863b997ec9acaeb8dd59397c84fa5ea70d322583dbe1c6477343d8fcdb76&auth_token=acb0c268be4342419aa3ba49796b45e0
经典香港电影,https://mgtv.ottiptv.cc/mg/625703337.m3u8?userid=423579792&sign=b7871ac2938cabacdbe4ffb47556f898a72d2b02a1f305fa27e427fd67d26732b51b525cd28e37970dafbddb5f6ef73e5831547361a5a16aae603ca91dc44130197fb27f595a5efe5aa1d0347425bd43&auth_token=acb0c268be4342419aa3ba49796b45e0
高能悬疑 推理时刻,https://mgtv.ottiptv.cc/mg/625133682.m3u8?userid=423579792&sign=387cc43d22f5e4f3fe48b56191086f5b1eac9a88fb115d43cc053530b778e4a42b7fa89aa09bb72a553e01030ec9b64d5f25da075bdcd80a6b172a857186cea1e776e5b8ca124345a90d866a73172d26&auth_token=acb0c268be4342419aa3ba49796b45e0
抗战经典影片,https://mgtv.ottiptv.cc/mg/617432318.m3u8?userid=423579792&sign=bafed734cbbaa6a7c398af066ead0afdd265cb9690e8133b37b34196b4a836699bd67776d4e730d095c4e7d51124bfb62f0e6d057efc7f58a49383b3411bd0884f0829c6ae78521de270c17653e26067&auth_token=acb0c268be4342419aa3ba49796b45e0
新片放映厅,https://mgtv.ottiptv.cc/mg/619495952.m3u8?userid=423579792&sign=9f4b33e41f79c3404d4101b8bf18f2fcf91ced7bcacdf03ae617655591b39c778ebc387f2e857dc98f1832940b0a9745f6afb40c74b58aa23a9a3fa65dd532aa237fffab836b316ff7092c2816addc9f&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC影迷电影,https://mgtv.ottiptv.cc/mg/952383261.m3u8?userid=423579792&sign=fc87bf3e2d75f375b3fdfd82bf13319fac573b80629fccc7a8ea81a498d48c34bcc35d7f25188adc09d0e373cf1badfe8e81cfc06f22ad5d1ee7538f5b82f535d935e4313426022f0032b729d7e8de44&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC动作电影,https://mgtv.ottiptv.cc/mg/644368714.m3u8?userid=423579792&sign=4d490d148b94c65b83a5c8fe38d9f2ded5c48199aca94916a969a17e39a08b83f019c30c0d4da151e270d3129183f02dc4c49cc3add9f7df39bf80c8b8865c0f69ddd6e26b7016b49bc73a1ce7460cce&auth_token=acb0c268be4342419aa3ba49796b45e0
CHC家庭影院,https://mgtv.ottiptv.cc/mg/644368373.m3u8?userid=423579792&sign=53d8b1b01ae4f00c9069d29bcfa364f242a2fe3fa15829e5754ab14c36086675bd1365e6f6795b67e0ea633db91752cfefd669bf8b1873d43afbb9ba639962da663cd0b4e3a77a5871b11a0b4e586502&auth_token=acb0c268be4342419aa3ba49796b45e0
和美乡途轮播台,https://mgtv.ottiptv.cc/mg/713591450.m3u8?userid=423579792&sign=69f6b3e8795b810c96c76e6aff1fe4cac163c266d5501f5c77da067013c70fb70ce1e0f723984b0f2f2a2fa0db3b09aa19aee0e5665b470e4a5ad8438c88edad1cb96c25234f135a8bd61525f8b5c8f6&auth_token=acb0c268be4342419aa3ba49796b45e0
高清大片,https://mgtv.ottiptv.cc/mg/629943678.m3u8?userid=423579792&sign=a14664a24e8b5cf43715fccd40fc92fd534cd2f55a39379506267c0c48195d757d836092f44e3fc4bfa29a5433b6f84088e1fe0b733f8c8c6aac15d5aab90a45423d6d87d0061c5157d0cd66380b3662&auth_token=acb0c268be4342419aa3ba49796b45e0
南方影视,https://mgtv.ottiptv.cc/mg/614961829.m3u8?userid=423579792&sign=26279c283abfc755dda9ea2b397b42f2685a3d217b456b3dd875dbbb547d1ce8b005ef875c06f16cd1910a5058d03c40176880e36e7473016e0f96988734ecb704737754d7e8477ccfc4ccba19a8b141&auth_token=acb0c268be4342419aa3ba49796b45e0
血色山河·抗日战争影像志,https://mgtv.ottiptv.cc/mg/713600957.m3u8?userid=423579792&sign=05cd52f160d9ab7120adb1302243e9c7a2e026fd2d3e39029aca5b28c2ef729739e3aca70ae9d6ef56fd714d3a745c7b4d833691fa319eddd0d03d1e8751fd8b8b74ea497137fdcfebb745ad3f536621&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道01高清,https://mgtv.ottiptv.cc/mg/609158151.m3u8?userid=423579792&sign=6c2cd712b11602797c5b48e9b7b285ea7f0d8ba60ef1a4be2004d3296969574a7fd93284380e9febe3da027f68b47eabf70611e1eb157cb6c7a302a275c249eb7d159460f75a7b3bd4b7733758e08395&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道1,https://mgtv.ottiptv.cc/mg/608933610.m3u8?userid=423579792&sign=b38351eb4785df583d9bd559e568e8c1c14db672e7a0a8239e47b052005cdbfee0037e568e2b74bf7e81b029f3d1b5c879fe77fe8eb771bb3209dab8603c2bb0c6ebe30c849de5d76d3a2c75e86e211f&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道2,https://mgtv.ottiptv.cc/mg/608933640.m3u8?userid=423579792&sign=82c73dd0273d2c98b60ad6a50994f44fc184b3a4103fb1bbf38f50c87121d9cacf5fdd7205dd6a98d9d06743dd40021f9388c7a5ececa1a299c14387c00438e6a7bc79ddba8302cb400e15b048a846e9&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道3,https://mgtv.ottiptv.cc/mg/608934619.m3u8?userid=423579792&sign=a00ab789e4f9eaa24ba2db809722033d3754f3740a8c726ba5f70b308b3f150daa5ae02314ace9f25218248bcd95e7c1ab2518f1515b870807e7cb73a64a08a2ec29a7240b2a749c7376cd3043c0af42&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道4,https://mgtv.ottiptv.cc/mg/608934721.m3u8?userid=423579792&sign=e36d7fa562a7222fdf5254d2b19d8779e37cda6d6dda5a1e284c154ed3168fd61ab8f6b930b690c163139e3b53372e5ea3488f2995f8f558983a92f2932c98a12e035c714a3b96f676f524e992f58109&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道5,https://mgtv.ottiptv.cc/mg/608935104.m3u8?userid=423579792&sign=10d792ee119d6b96f5f799b80162969a1d142c15439061404f78804ecc6b08da3835c0030e57716e9b9602c02546f9a29de3c118b6eb455c63c42ae8fb7df25534819ffd1a7f4b4a022192fa1c729498&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道6,https://mgtv.ottiptv.cc/mg/608935797.m3u8?userid=423579792&sign=458b890c81c5536ed7ee5f33b67b5606d61a83833bd83b4573eb262b9f08b7a13e6c8351eed99bc97413048d4f57ab9e3e7c8bfaef153ed708ee7ea6ad23caca26bf971cdc335d3c9760cfde30087a29&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道7,https://mgtv.ottiptv.cc/mg/609169286.m3u8?userid=423579792&sign=5c04b292f40e59965abfb05e3336be54fa1f30f28bc33ebb15f9fccb4ebea3e30f090651ee7d8ceab4cd0af2ec13e14ec8a904cb55aa5e85ae54a7fda4a85e6a04727ff2d3dcfcbdb4da629b55914ce3&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道8,https://mgtv.ottiptv.cc/mg/609169287.m3u8?userid=423579792&sign=a062fca31e71ccd5e53674a8fa92acb4ae9be4414f723ad2a7e3c0ef67ad4eeb8b022ac30ac184bf9f3e7415e42ba212e7bdb611f4c8fdcc24dd301176fca250018220f59bcdbc55c76df3c7e7a0aaa6&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道9,https://mgtv.ottiptv.cc/mg/609169226.m3u8?userid=423579792&sign=290afca523dafa49b764b6de2e6c8849be7a1e4e3a9bfcaa3b40eed2087a74cdcc5dde5e490ddc9f3e4f5ecc99cc351bd999109f35b25e5e36c0c3afebf128b23c96699e40037d5778529c749b6c72ef&auth_token=acb0c268be4342419aa3ba49796b45e0
熊猫频道10,https://mgtv.ottiptv.cc/mg/609169285.m3u8?userid=423579792&sign=e46fc8f762046ce12c300384eaca9af6bfe9dcf8a2fd6e7fe52ec8d128463844c49f1343dad65eb03050f5746d770d3e6297b85334d83a177b7b7670c699c690f1bfb88a9dd92fc4aaaf535d20d0e05e&auth_token=acb0c268be4342419aa3ba49796b45e0
最强综艺趴,https://mgtv.ottiptv.cc/mg/629942228.m3u8?userid=423579792&sign=db82ee74c3364f86459e573b0907db14b276f31c2bde4143e3f62fd701ef93fe90de22cc81b565f9393b41a32d6ab8105aa6e42fb95d07ad0611821a3beb7b0c4732aa3bf3fdf3f9eb9e7205f6ae0c0b&auth_token=acb0c268be4342419aa3ba49796b45e0
嘉佳卡通,https://mgtv.ottiptv.cc/mg/614952364.m3u8?userid=423579792&sign=22a68a4cc36cb6fd0b02c6252c5ed8bb8e1b42b6b9a2754ddec1c20a5cae7bf3c3777ac7d8f1de851722cc1f423235949bb33675864038e05c5eceb68fdeca85ffec0dffa3845dd1d346fbf0a7d9c509&auth_token=acb0c268be4342419aa3ba49796b45e0
经典动画大集合,https://mgtv.ottiptv.cc/mg/629942219.m3u8?userid=423579792&sign=9e3842d4dbbe0ad03eafb31041138725c0dfb4f55fdbf530a0677cd27c6c5336fdf00ef206dd3bd3fab69e1ce1579db0bdd77788adad3a07722bf956fa22ac48d4ebeaf7c69dde8275b17fe991a2e5e4&auth_token=acb0c268be4342419aa3ba49796b45e0
新动力量创一流,https://mgtv.ottiptv.cc/mg/713589837.m3u8?userid=423579792&sign=524bc6840684215bbfe807c15ac083ca9f3718d344393f41762be590190bf2c9788679691a0107e9940395d213536ec2a318b1638f3dcc789650571c2023b9d2dfb8bc2c75aead8246f90d0e648c81be&auth_token=acb0c268be4342419aa3ba49796b45e0
环球旅游,https://mgtv.ottiptv.cc/mg/958475356.m3u8?userid=423579792&sign=dce0598465e5c85f05df1af9d38435ad0f8006ce3df21171c9a2cc384502de8b3c78cf631668148fe49a0ffebd7409cf88de1a800090c18c11d174540316700b97a8af268acc54749a16caa9e2d7c65f&auth_token=acb0c268be4342419aa3ba49796b45e0
五环传奇,https://mgtv.ottiptv.cc/mg/707671890.m3u8?userid=423579792&sign=63d2a5dd902897af34d1698e5ec065a5c62a439ad618727302ac6835087689b7209a832b97bc7789af1ef8d9ad29298e80067a39b64107b0c4b89ade46c91ad5f869d76464cd75401c5cfbfacb0f1de6&auth_token=acb0c268be4342419aa3ba49796b45e0
赛事最经典,https://mgtv.ottiptv.cc/mg/646596895.m3u8?userid=423579792&sign=349b658d8a72c00f3160d14e9f4ddfc191f8dba1ee6662a2da97ba245be760b453c4e0c57fd0f9396174bd0a364a6194d3bd8aca3f3f8f9876a690ac045a3b9efd45b5da6233e05056bdeef1769b4ceb&auth_token=acb0c268be4342419aa3ba49796b45e0
掼蛋精英赛,https://mgtv.ottiptv.cc/mg/631354620.m3u8?userid=423579792&sign=50f1293b59cdf81b12bd5ca63712fa39a7d97251854a66f16c9c489054db74b9720549f7eb9c7f2b04a174ea9be2929825ed16e9a6066cfadb1303b8a8c210a0797f444ae7a72f8070ad51e6f5a9e789&auth_token=acb0c268be4342419aa3ba49796b45e0
体坛名栏汇,https://mgtv.ottiptv.cc/mg/629943305.m3u8?userid=423579792&sign=cd671b62a457e9e985a16bb58ed52be0df2b0956d7c8e8cf391d61282371e3f610aca7f160ff0671ab18ea48ec4d071b79e7493b8ec2467fa9324bfdbd45102b79e0e53a9f4c4b0c6699f539b6c5ef5b&auth_token=acb0c268be4342419aa3ba49796b45e0
四海钓鱼,https://mgtv.ottiptv.cc/mg/637444975.m3u8?userid=423579792&sign=2b2baa25f0327aa926e1f2a24163ad366df4729a7eb29b84624f39579010645e32fdf93fff2162ccf9ace6a76b73fd5d4484ee05a4f2249a41c78c602da0eeabc437bce371180027b7afe1168ca21aec&auth_token=acb0c268be4342419aa3ba49796b45e0
咪咕24小时体育台,https://mgtv.ottiptv.cc/mg/654102378.m3u8?userid=423579792&sign=24b043f6f3b67d1a01ee56d92f676d395fb6fab4080869d99afaaefefd4a5ca6134ba4c300d94adf70917630cb1f7e68ea87a4c56297a09ab440e62df9003b2a2da0e0d139c556aa63361a03eb14a762&auth_token=acb0c268be4342419aa3ba49796b45e0
24小时城市联赛轮播台,https://mgtv.ottiptv.cc/mg/915512915.m3u8?userid=423579792&sign=8afcc84e531fae62a95ffa8b784a5739c168e006bf727ea478d733d2ab82e956d93d811eaf6803a75d7a2b9b957533f0d28015240a972ceb161388d62b5db260253daf7eaed6366259be6ffdaef78e7c&auth_token=acb0c268be4342419aa3ba49796b45e0
武术世界,https://mgtv.ottiptv.cc/mg/958475359.m3u8?userid=423579792&sign=072c33cdb53ed447b08a4a25a19ad78ae5d8271a700c28b7889bde2d4cd1ad7c45172387017a83d168d49fe27846a526d29990bc63beb0afacdbc0f469ec5b95d7868cb8e84995c4d3cc16d72f843b40&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV1,https://mgtv.ottiptv.cc/mg/923287154.m3u8?userid=423579792&sign=13a0c3993ceeb7802f19fa1764ea47abc3e928542e1073c8709d25f6dd2188aa847220a2660a84653835b9cd4abb843fc298fcb0f1b1fc349352f840ab8579527597d9e5b820d8547717a8681151f24b&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV2,https://mgtv.ottiptv.cc/mg/923287211.m3u8?userid=423579792&sign=95ea419795fd7abe9cee89e3559923ae435c12765e3a77a2fc2377a1e72642fb50c5af31f1c8408ab8e51b6ffa9c0fc1001f9a49dce8cd4ebbb4eee7118e41335085abd30e99d7490cf74c0961df4c5a&auth_token=acb0c268be4342419aa3ba49796b45e0
CETV4,https://mgtv.ottiptv.cc/mg/923287339.m3u8?userid=423579792&sign=edd2e920c63624a0a54b3c77034d3c3637d65c54d5ec27f8da14553cbf5a566af89e8554223a2265d31cd065c40220dbec2aa42898ff177f7109a03861810b2dbe639024a9b1ae705516dd0ba18d0575&auth_token=acb0c268be4342419aa3ba49796b45e0
山东教育,https://mgtv.ottiptv.cc/mg/609154353.m3u8?userid=423579792&sign=0db7965fba10dc6e44cbc332460bb98c38dab247d744f1fc72ad987133ce8d934cf3d20607785f13133556101c7eff42123b85170c3cfd43d529dc6b6cbb9d5e66332b76d876861be8bf56368f79b8a1&auth_token=acb0c268be4342419aa3ba49796b45e0
CGTN纪录,https://0472.org/hls/cgtnd.m3u8
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CETV1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/1.m3u8?
CETV2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E7AxXs4eTU2oiWrhopr9sHw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNxsM0Bor098BJglrhfEQTl%2CEND
中国教育3台,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226577/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EhE2Z89HKgsQOlN9opVn1iw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN03yUnk4zBVk1bynPPL3hZ%2CEND
CETV4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EAw_OvjRgJVjtlaOa0dcgzg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
鄂尔多斯新闻综合,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=e44477052aba305cadeea45aaf1c674a&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=8857087aeec2cec44d178a18550fdb8a&txTime=771E8800
